Run tenure ratio tuning
Size shrunk from 1000 to 1000
Warning: Given tenure ratio leads to small tabu tenure of 0.Minimum tabu_tenure 5 set instead
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
142 | 11 | 5603 | 8 | Search | -358814 | -358814 | Global Improvement.
142 | 11 | 5604 | 9 | Search | -358824 | -358824 | Global Improvement.

 Optimization finished in 5.301957328s. 
 Objective of best solution found: -358824Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -334551 | -334551 | Global Improvement.
0 | 1 | 2 | 2 | Search | -335285 | -335285 | Global Improvement.
0 | 1 | 3 | 3 | Search | -336001 | -336001 | Global Improvement.
0 | 1 | 4 | 4 | Search | -336663 | -336663 | Global Improvement.
0 | 1 | 5 | 5 | Search | -337231 | -337231 | Global Improvement.
0 | 1 | 6 | 6 | Search | -337755 | -337755 | Global Improvement.
0 | 1 | 7 | 7 | Search | -338209 | -338209 | Global Improvement.
0 | 1 | 8 | 8 | Search | -338625 | -338625 | Global Improvement.
0 | 1 | 9 | 9 | Search | -338997 | -338997 | Global Improvement.
0 | 1 | 10 | 10 | Search | -339367 | -339367 | Global Improvement.
0 | 1 | 11 | 11 | Search | -339737 | -339737 | Global Improvement.
0 | 1 | 12 | 12 | Search | -340087 | -340087 | Global Improvement.
0 | 1 | 13 | 13 | Search | -340403 | -340403 | Global Improvement.
0 | 1 | 14 | 14 | Search | -340697 | -340697 | Global Improvement.
0 | 1 | 15 | 15 | Search | -340991 | -340991 | Global Improvement.
0 | 1 | 16 | 16 | Search | -341283 | -341283 | Global Improvement.
0 | 1 | 17 | 17 | Search | -341559 | -341559 | Global Improvement.
0 | 1 | 18 | 18 | Search | -341827 | -341827 | Global Improvement.
0 | 1 | 19 | 19 | Search | -342073 | -342073 | Global Improvement.
0 | 1 | 20 | 20 | Search | -342317 | -342317 | Global Improvement.
0 | 1 | 21 | 21 | Search | -342601 | -342601 | Global Improvement.
0 | 1 | 22 | 22 | Search | -342983 | -342983 | Global Improvement.
0 | 1 | 23 | 23 | Search | -343235 | -343235 | Global Improvement.
0 | 1 | 24 | 24 | Search | -343479 | -343479 | Global Improvement.
0 | 1 | 25 | 25 | Search | -343778 | -343778 | Global Improvement.
0 | 1 | 26 | 26 | Search | -344020 | -344020 | Global Improvement.
0 | 1 | 27 | 27 | Search | -344330 | -344330 | Global Improvement.
0 | 1 | 28 | 28 | Search | -344622 | -344622 | Global Improvement.
0 | 1 | 29 | 29 | Search | -344858 | -344858 | Global Improvement.
0 | 1 | 30 | 30 | Search | -345132 | -345132 | Global Improvement.
0 | 1 | 31 | 31 | Search | -345354 | -345354 | Global Improvement.
0 | 1 | 32 | 32 | Search | -345746 | -345746 | Global Improvement.
1 | 1 | 33 | 33 | Search | -346028 | -346028 | Global Improvement.
1 | 1 | 34 | 34 | Search | -346232 | -346232 | Global Improvement.
1 | 1 | 35 | 35 | Search | -346488 | -346488 | Global Improvement.
1 | 1 | 36 | 36 | Search | -346744 | -346744 | Global Improvement.
1 | 1 | 37 | 37 | Search | -346944 | -346944 | Global Improvement.
1 | 1 | 38 | 38 | Search | -347136 | -347136 | Global Improvement.
1 | 1 | 39 | 39 | Search | -347322 | -347322 | Global Improvement.
1 | 1 | 40 | 40 | Search | -347590 | -347590 | Global Improvement.
1 | 1 | 41 | 41 | Search | -347790 | -347790 | Global Improvement.
1 | 1 | 42 | 42 | Search | -348082 | -348082 | Global Improvement.
1 | 1 | 43 | 43 | Search | -348282 | -348282 | Global Improvement.
1 | 1 | 44 | 44 | Search | -348482 | -348482 | Global Improvement.
1 | 1 | 45 | 45 | Search | -348782 | -348782 | Global Improvement.
1 | 1 | 46 | 46 | Search | -349082 | -349082 | Global Improvement.
1 | 1 | 47 | 47 | Search | -349284 | -349284 | Global Improvement.
1 | 1 | 48 | 48 | Search | -349412 | -349412 | Global Improvement.
1 | 1 | 49 | 49 | Search | -349562 | -349562 | Global Improvement.
1 | 1 | 50 | 50 | Search | -349706 | -349706 | Global Improvement.
1 | 1 | 51 | 51 | Search | -349890 | -349890 | Global Improvement.
1 | 1 | 52 | 52 | Search | -350018 | -350018 | Global Improvement.
1 | 1 | 53 | 53 | Search | -350238 | -350238 | Global Improvement.
1 | 1 | 54 | 54 | Search | -350400 | -350400 | Global Improvement.
1 | 1 | 55 | 55 | Search | -350530 | -350530 | Global Improvement.
1 | 1 | 56 | 56 | Search | -350742 | -350742 | Global Improvement.
1 | 1 | 57 | 57 | Search | -350912 | -350912 | Global Improvement.
1 | 1 | 58 | 58 | Search | -351100 | -351100 | Global Improvement.
1 | 1 | 59 | 59 | Search | -351226 | -351226 | Global Improvement.
1 | 1 | 60 | 60 | Search | -351346 | -351346 | Global Improvement.
1 | 1 | 61 | 61 | Search | -351466 | -351466 | Global Improvement.
1 | 1 | 62 | 62 | Search | -351684 | -351684 | Global Improvement.
1 | 1 | 63 | 63 | Search | -351850 | -351850 | Global Improvement.
1 | 1 | 64 | 64 | Search | -352097 | -352097 | Global Improvement.
1 | 1 | 65 | 65 | Search | -352305 | -352305 | Global Improvement.
1 | 1 | 66 | 66 | Search | -352475 | -352475 | Global Improvement.
1 | 1 | 67 | 67 | Search | -352627 | -352627 | Global Improvement.
2 | 1 | 68 | 68 | Search | -352797 | -352797 | Global Improvement.
2 | 1 | 69 | 69 | Search | -352955 | -352955 | Global Improvement.
2 | 1 | 70 | 70 | Search | -353109 | -353109 | Global Improvement.
2 | 1 | 71 | 71 | Search | -353321 | -353321 | Global Improvement.
2 | 1 | 72 | 72 | Search | -353535 | -353535 | Global Improvement.
2 | 1 | 73 | 73 | Search | -353723 | -353723 | Global Improvement.
2 | 1 | 74 | 74 | Search | -353909 | -353909 | Global Improvement.
2 | 1 | 75 | 75 | Search | -354067 | -354067 | Global Improvement.
2 | 1 | 76 | 76 | Search | -354163 | -354163 | Global Improvement.
2 | 1 | 77 | 77 | Search | -354251 | -354251 | Global Improvement.
2 | 1 | 78 | 78 | Search | -354417 | -354417 | Global Improvement.
2 | 1 | 79 | 79 | Search | -354622 | -354622 | Global Improvement.
2 | 1 | 80 | 80 | Search | -354772 | -354772 | Global Improvement.
2 | 1 | 81 | 81 | Search | -354946 | -354946 | Global Improvement.
2 | 1 | 82 | 82 | Search | -355062 | -355062 | Global Improvement.
2 | 1 | 83 | 83 | Search | -355210 | -355210 | Global Improvement.
2 | 1 | 84 | 84 | Search | -355278 | -355278 | Global Improvement.
2 | 1 | 85 | 85 | Search | -355344 | -355344 | Global Improvement.
2 | 1 | 86 | 86 | Search | -355400 | -355400 | Global Improvement.
2 | 1 | 87 | 87 | Search | -355546 | -355546 | Global Improvement.
2 | 1 | 88 | 88 | Search | -355584 | -355584 | Global Improvement.
2 | 1 | 89 | 89 | Search | -355684 | -355684 | Global Improvement.
2 | 1 | 90 | 90 | Search | -355740 | -355740 | Global Improvement.
2 | 1 | 91 | 91 | Search | -355862 | -355862 | Global Improvement.
2 | 1 | 92 | 92 | Search | -355947 | -355947 | Global Improvement.
2 | 1 | 95 | 95 | Search | -356003 | -356003 | Global Improvement.
2 | 1 | 96 | 96 | Search | -356015 | -356015 | Global Improvement.
2 | 1 | 98 | 98 | Search | -356097 | -356097 | Global Improvement.
3 | 1 | 104 | 104 | Search | -356191 | -356191 | Global Improvement.
3 | 1 | 105 | 105 | Search | -356269 | -356269 | Global Improvement.
3 | 1 | 106 | 106 | Search | -356315 | -356315 | Global Improvement.
3 | 1 | 107 | 107 | Search | -356359 | -356359 | Global Improvement.
3 | 1 | 108 | 108 | Search | -356363 | -356363 | Global Improvement.
3 | 1 | 109 | 109 | Search | -356379 | -356379 | Global Improvement.
3 | 1 | 110 | 110 | Search | -356381 | -356381 | Global Improvement.
3 | 1 | 111 | 111 | Search | -356417 | -356417 | Global Improvement.
3 | 1 | 112 | 112 | Search | -356485 | -356485 | Global Improvement.
3 | 1 | 113 | 113 | Search | -356547 | -356547 | Global Improvement.
3 | 1 | 114 | 114 | Search | -356560 | -356560 | Global Improvement.
3 | 1 | 115 | 115 | Search | -356566 | -356566 | Global Improvement.
3 | 1 | 116 | 116 | Search | -356684 | -356684 | Global Improvement.
3 | 1 | 117 | 117 | Search | -356728 | -356728 | Global Improvement.
3 | 1 | 118 | 118 | Search | -356744 | -356744 | Global Improvement.
3 | 1 | 119 | 119 | Search | -356788 | -356788 | Global Improvement.
3 | 1 | 121 | 121 | Search | -356842 | -356842 | Global Improvement.
5 | 1 | 210 | 210 | Search | -356901 | -356901 | Global Improvement.
5 | 1 | 211 | 211 | Search | -356945 | -356945 | Global Improvement.
5 | 1 | 212 | 212 | Search | -357083 | -357083 | Global Improvement.
5 | 1 | 213 | 213 | Search | -357127 | -357127 | Global Improvement.
6 | 1 | 214 | 214 | Search | -357181 | -357181 | Global Improvement.
6 | 1 | 215 | 215 | Search | -357213 | -357213 | Global Improvement.
6 | 1 | 216 | 216 | Search | -357237 | -357237 | Global Improvement.
6 | 1 | 217 | 217 | Search | -357291 | -357291 | Global Improvement.
6 | 1 | 218 | 218 | Search | -357297 | -357297 | Global Improvement.
6 | 1 | 219 | 219 | Search | -357305 | -357305 | Global Improvement.
7 | 1 | 276 | 276 | Search | -357310 | -357310 | Global Improvement.
7 | 1 | 277 | 277 | Search | -357350 | -357350 | Global Improvement.
7 | 1 | 278 | 278 | Search | -357416 | -357416 | Global Improvement.
7 | 1 | 279 | 279 | Search | -357488 | -357488 | Global Improvement.
7 | 1 | 280 | 280 | Search | -357529 | -357529 | Global Improvement.
7 | 1 | 281 | 281 | Search | -357563 | -357563 | Global Improvement.
7 | 1 | 282 | 282 | Search | -357575 | -357575 | Global Improvement.
10 | 1 | 376 | 376 | Search | -357645 | -357645 | Global Improvement.
10 | 1 | 377 | 377 | Search | -357729 | -357729 | Global Improvement.
10 | 1 | 378 | 378 | Search | -357805 | -357805 | Global Improvement.
10 | 1 | 379 | 379 | Search | -357865 | -357865 | Global Improvement.
10 | 1 | 380 | 380 | Search | -357891 | -357891 | Global Improvement.
10 | 1 | 381 | 381 | Search | -357895 | -357895 | Global Improvement.
10 | 1 | 391 | 391 | Search | -357963 | -357963 | Global Improvement.
10 | 1 | 392 | 392 | Search | -358029 | -358029 | Global Improvement.
10 | 1 | 393 | 393 | Search | -358107 | -358107 | Global Improvement.
10 | 1 | 394 | 394 | Search | -358169 | -358169 | Global Improvement.
10 | 1 | 395 | 395 | Search | -358195 | -358195 | Global Improvement.
10 | 1 | 396 | 396 | Search | -358261 | -358261 | Global Improvement.
10 | 1 | 397 | 397 | Search | -358343 | -358343 | Global Improvement.
10 | 1 | 401 | 401 | Search | -358345 | -358345 | Global Improvement.
11 | 1 | 402 | 402 | Search | -358475 | -358475 | Global Improvement.
11 | 1 | 403 | 403 | Search | -358501 | -358501 | Global Improvement.
11 | 1 | 404 | 404 | Search | -358517 | -358517 | Global Improvement.
11 | 1 | 406 | 406 | Search | -358543 | -358543 | Global Improvement.
11 | 1 | 407 | 407 | Search | -358551 | -358551 | Global Improvement.
11 | 1 | 417 | 417 | Search | -358552 | -358552 | Global Improvement.
11 | 1 | 418 | 418 | Search | -358575 | -358575 | Global Improvement.
11 | 1 | 419 | 419 | Search | -358585 | -358585 | Global Improvement.
11 | 1 | 422 | 422 | Search | -358645 | -358645 | Global Improvement.
11 | 1 | 423 | 423 | Search | -358757 | -358757 | Global Improvement.
54 | 3 | 1968 | 495 | Search | -358819 | -358819 | Global Improvement.
54 | 3 | 1969 | 496 | Search | -358891 | -358891 | Global Improvement.
54 | 3 | 1970 | 497 | Search | -358947 | -358947 | Global Improvement.
54 | 3 | 1971 | 498 | Search | -358959 | -358959 | Global Improvement.
54 | 3 | 1972 | 499 | Search | -358965 | -358965 | Global Improvement.
54 | 3 | 1973 | 500 | Search | -359127 | -359127 | Global Improvement.
54 | 3 | 1977 | 504 | Search | -359135 | -359135 | Global Improvement.
220 | 13 | 7839 | 612 | Search | -359139 | -359139 | Global Improvement.
220 | 13 | 7840 | 613 | Search | -359227 | -359227 | Global Improvement.
220 | 13 | 7841 | 614 | Search | -359261 | -359261 | Global Improvement.
220 | 13 | 7842 | 615 | Search | -359307 | -359307 | Global Improvement.
220 | 13 | 7843 | 616 | Search | -359337 | -359337 | Global Improvement.
220 | 13 | 7844 | 617 | Search | -359413 | -359413 | Global Improvement.
220 | 13 | 7845 | 618 | Search | -359435 | -359435 | Global Improvement.
220 | 13 | 7846 | 619 | Search | -359499 | -359499 | Global Improvement.
220 | 13 | 7847 | 620 | Search | -359553 | -359553 | Global Improvement.

 Optimization finished in 3.628678089s. 
 Objective of best solution found: -359553Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -334551 | -334551 | Global Improvement.
0 | 1 | 2 | 2 | Search | -335285 | -335285 | Global Improvement.
0 | 1 | 3 | 3 | Search | -336001 | -336001 | Global Improvement.
0 | 1 | 4 | 4 | Search | -336663 | -336663 | Global Improvement.
0 | 1 | 5 | 5 | Search | -337231 | -337231 | Global Improvement.
0 | 1 | 6 | 6 | Search | -337755 | -337755 | Global Improvement.
0 | 1 | 7 | 7 | Search | -338209 | -338209 | Global Improvement.
0 | 1 | 8 | 8 | Search | -338625 | -338625 | Global Improvement.
0 | 1 | 9 | 9 | Search | -338997 | -338997 | Global Improvement.
0 | 1 | 10 | 10 | Search | -339367 | -339367 | Global Improvement.
0 | 1 | 11 | 11 | Search | -339737 | -339737 | Global Improvement.
0 | 1 | 12 | 12 | Search | -340087 | -340087 | Global Improvement.
0 | 1 | 13 | 13 | Search | -340403 | -340403 | Global Improvement.
0 | 1 | 14 | 14 | Search | -340697 | -340697 | Global Improvement.
0 | 1 | 15 | 15 | Search | -340991 | -340991 | Global Improvement.
0 | 1 | 16 | 16 | Search | -341283 | -341283 | Global Improvement.
0 | 1 | 17 | 17 | Search | -341559 | -341559 | Global Improvement.
0 | 1 | 18 | 18 | Search | -341827 | -341827 | Global Improvement.
0 | 1 | 19 | 19 | Search | -342073 | -342073 | Global Improvement.
0 | 1 | 20 | 20 | Search | -342317 | -342317 | Global Improvement.
0 | 1 | 21 | 21 | Search | -342601 | -342601 | Global Improvement.
0 | 1 | 22 | 22 | Search | -342983 | -342983 | Global Improvement.
0 | 1 | 23 | 23 | Search | -343235 | -343235 | Global Improvement.
0 | 1 | 24 | 24 | Search | -343479 | -343479 | Global Improvement.
0 | 1 | 25 | 25 | Search | -343778 | -343778 | Global Improvement.
0 | 1 | 26 | 26 | Search | -344020 | -344020 | Global Improvement.
0 | 1 | 27 | 27 | Search | -344330 | -344330 | Global Improvement.
0 | 1 | 28 | 28 | Search | -344622 | -344622 | Global Improvement.
0 | 1 | 29 | 29 | Search | -344858 | -344858 | Global Improvement.
0 | 1 | 30 | 30 | Search | -345132 | -345132 | Global Improvement.
0 | 1 | 31 | 31 | Search | -345354 | -345354 | Global Improvement.
1 | 1 | 32 | 32 | Search | -345746 | -345746 | Global Improvement.
1 | 1 | 33 | 33 | Search | -346028 | -346028 | Global Improvement.
1 | 1 | 34 | 34 | Search | -346232 | -346232 | Global Improvement.
1 | 1 | 35 | 35 | Search | -346488 | -346488 | Global Improvement.
1 | 1 | 36 | 36 | Search | -346744 | -346744 | Global Improvement.
1 | 1 | 37 | 37 | Search | -346944 | -346944 | Global Improvement.
1 | 1 | 38 | 38 | Search | -347136 | -347136 | Global Improvement.
1 | 1 | 39 | 39 | Search | -347322 | -347322 | Global Improvement.
1 | 1 | 40 | 40 | Search | -347590 | -347590 | Global Improvement.
1 | 1 | 41 | 41 | Search | -347790 | -347790 | Global Improvement.
1 | 1 | 42 | 42 | Search | -348082 | -348082 | Global Improvement.
1 | 1 | 43 | 43 | Search | -348282 | -348282 | Global Improvement.
1 | 1 | 44 | 44 | Search | -348482 | -348482 | Global Improvement.
1 | 1 | 45 | 45 | Search | -348782 | -348782 | Global Improvement.
1 | 1 | 46 | 46 | Search | -349082 | -349082 | Global Improvement.
1 | 1 | 47 | 47 | Search | -349284 | -349284 | Global Improvement.
1 | 1 | 48 | 48 | Search | -349412 | -349412 | Global Improvement.
1 | 1 | 49 | 49 | Search | -349562 | -349562 | Global Improvement.
1 | 1 | 50 | 50 | Search | -349706 | -349706 | Global Improvement.
1 | 1 | 51 | 51 | Search | -349890 | -349890 | Global Improvement.
1 | 1 | 52 | 52 | Search | -350018 | -350018 | Global Improvement.
1 | 1 | 53 | 53 | Search | -350238 | -350238 | Global Improvement.
1 | 1 | 54 | 54 | Search | -350400 | -350400 | Global Improvement.
1 | 1 | 55 | 55 | Search | -350530 | -350530 | Global Improvement.
1 | 1 | 56 | 56 | Search | -350742 | -350742 | Global Improvement.
1 | 1 | 57 | 57 | Search | -350912 | -350912 | Global Improvement.
1 | 1 | 58 | 58 | Search | -351100 | -351100 | Global Improvement.
1 | 1 | 59 | 59 | Search | -351226 | -351226 | Global Improvement.
1 | 1 | 60 | 60 | Search | -351346 | -351346 | Global Improvement.
1 | 1 | 61 | 61 | Search | -351466 | -351466 | Global Improvement.
1 | 1 | 62 | 62 | Search | -351684 | -351684 | Global Improvement.
1 | 1 | 63 | 63 | Search | -351850 | -351850 | Global Improvement.
1 | 1 | 64 | 64 | Search | -352097 | -352097 | Global Improvement.
1 | 1 | 65 | 65 | Search | -352305 | -352305 | Global Improvement.
2 | 1 | 66 | 66 | Search | -352475 | -352475 | Global Improvement.
2 | 1 | 67 | 67 | Search | -352627 | -352627 | Global Improvement.
2 | 1 | 68 | 68 | Search | -352797 | -352797 | Global Improvement.
2 | 1 | 69 | 69 | Search | -352955 | -352955 | Global Improvement.
2 | 1 | 70 | 70 | Search | -353109 | -353109 | Global Improvement.
2 | 1 | 71 | 71 | Search | -353321 | -353321 | Global Improvement.
2 | 1 | 72 | 72 | Search | -353535 | -353535 | Global Improvement.
2 | 1 | 73 | 73 | Search | -353723 | -353723 | Global Improvement.
2 | 1 | 74 | 74 | Search | -353909 | -353909 | Global Improvement.
2 | 1 | 75 | 75 | Search | -354067 | -354067 | Global Improvement.
2 | 1 | 76 | 76 | Search | -354163 | -354163 | Global Improvement.
2 | 1 | 77 | 77 | Search | -354251 | -354251 | Global Improvement.
2 | 1 | 78 | 78 | Search | -354417 | -354417 | Global Improvement.
2 | 1 | 79 | 79 | Search | -354622 | -354622 | Global Improvement.
2 | 1 | 80 | 80 | Search | -354772 | -354772 | Global Improvement.
2 | 1 | 81 | 81 | Search | -354946 | -354946 | Global Improvement.
2 | 1 | 82 | 82 | Search | -355062 | -355062 | Global Improvement.
2 | 1 | 83 | 83 | Search | -355210 | -355210 | Global Improvement.
2 | 1 | 84 | 84 | Search | -355278 | -355278 | Global Improvement.
2 | 1 | 85 | 85 | Search | -355344 | -355344 | Global Improvement.
2 | 1 | 86 | 86 | Search | -355400 | -355400 | Global Improvement.
2 | 1 | 87 | 87 | Search | -355546 | -355546 | Global Improvement.
2 | 1 | 88 | 88 | Search | -355584 | -355584 | Global Improvement.
2 | 1 | 89 | 89 | Search | -355684 | -355684 | Global Improvement.
2 | 1 | 90 | 90 | Search | -355740 | -355740 | Global Improvement.
2 | 1 | 91 | 91 | Search | -355862 | -355862 | Global Improvement.
2 | 1 | 92 | 92 | Search | -355947 | -355947 | Global Improvement.
2 | 1 | 95 | 95 | Search | -356003 | -356003 | Global Improvement.
2 | 1 | 96 | 96 | Search | -356015 | -356015 | Global Improvement.
2 | 1 | 98 | 98 | Search | -356097 | -356097 | Global Improvement.
3 | 1 | 102 | 102 | Search | -356159 | -356159 | Global Improvement.
3 | 1 | 103 | 103 | Search | -356239 | -356239 | Global Improvement.
3 | 1 | 104 | 104 | Search | -356273 | -356273 | Global Improvement.
3 | 1 | 105 | 105 | Search | -356277 | -356277 | Global Improvement.
3 | 1 | 106 | 106 | Search | -356279 | -356279 | Global Improvement.
3 | 1 | 107 | 107 | Search | -356330 | -356330 | Global Improvement.
3 | 1 | 108 | 108 | Search | -356339 | -356339 | Global Improvement.
